"Station.ID","Test.Number","Project.Code","Sample.ID","First.Trigger.Date","Collection_Date","Sample.Type.New","Collection.Method","Depth","Depth.Unit","Matrix","Test.Name","Storet.Code","Method","Measure.Date","Value","Sigfig.Value","Uncertainty","MDL","PQL","RDL","Units","Remark.Code","Flag","Receive.Date","LIMS.Number","Collection.Agency","Source","Owner","Validation.Level","Validator","Sampling.Purpose","Data.Investigation","T.Depth","Upper.Depth","Lower.Depth","DCS.METERS.","Filtration.Date","Sample.Type","QC.Type","Discharge","Up.Down.Stream","Weather.Code","Program.Type","NDEC","Sample.Comments","Result.Comments"
"CES08",99,"CESWQ","P87448-3",NA,2017-04-12 10:57:00,"SAMP","G",0.5,"m","SA","DEPTH, TOTAL",82903,"SFWMD-FSQM","12-APR-2017 10:57",1.7,1.7,"",NA,NA,NA,"SDU","",NA,"13-APR-2017 10:36","59218003","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,2,"MON",2,"ENE wind at 5-10. Rippled surface. incoming tide. [FKPAR] cancelled.",""
"CES08",13,"CESWQ","P93632-3",NA,2018-07-24 13:48:00,"SAMP","G",0.5,"m","SA","COLOR",80,"SM2120C","25-JUL-2018 14:20",64,64,"+/- 11",1,4,1,"PCU","",NA,"25-JUL-2018 09:51","64839003","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",0,"Chop. Flood tide. Some BGA.",""
"CES08",12,"CESWQ","P102020-4",NA,2019-01-22 12:50:00,"SAMP","G",0.5,"m","SA","TURBIDITY",82079,"SM2130B","23-JAN-2019 14:01",1.6,1.6,"+/- 0.1",0.1,0.4,0.1,"NTU","",NA,"23-JAN-2019 10:08","69446004","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",1,"Chop. Flood tide. No PAR data collected due to vessel issues.",""
"CES08",98,"CESWQ","P87449-2",NA,2017-02-14 11:01:00,"SAMP","G",0.5,"m","SA","SALINITY",480,"SFWMD-FSQM","14-FEB-2017 11:06",27.5,27.5,"",NA,NA,NA,"PSU","",NA,"15-FEB-2017 09:05","59212002","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,3,"MON",1,"",""
"CES08",98,"CESWQ","P107670-3",NA,2019-08-21 13:01:00,"SAMP","G",0.5,"m","SA","SALINITY",480,"SFWMD-FSQM","21-AUG-2019 13:04",2.74,2.7,"",NA,NA,NA,"PSU","",NA,"22-AUG-2019 09:36","71919003","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",1,"Calm, low tide. Partly cloudy, wind 1-3 mph, temperature in low 90s F. P107719 is associated with this trip.",""
"CES08",16,"CESWQ","P91017-2",NA,2017-11-28 10:58:00,"SAMP","G",0.5,"m","SA","TOTAL SUSPENDED SOLIDS",530,"SM2540D","29-NOV-2017 12:28",5,5,"+/- 3",3,12,3,"mg/L","I",NA,"29-NOV-2017 10:38","62435002","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",1,"Flood. Calm",""
"CES08",98,"ROOK","P43347-2",NA,2009-02-25 08:29:00,"SAMP","G",0.5,"","SA","SALINITY",480,"","25-FEB-2009 08:31",28,28,"",NA,NA,NA,"PSU","",NA,"25-FEB-2009 15:11","16612002","FWEC","WMD","WMD",2,"WMD","BA","NO",1.8,NA,NA,NA,"",3,NA,1,0,1,"MON",1,"Moderate to high flow at station.  Low chop.  Wind 10-15 mph.  Sample very light yellow, very low solids, almost non visible.  PAR:  Clear sky, 100% sun.",""
"CES08",13,"CESWQ","P47865-7",NA,2010-05-25 11:00:00,"SAMP","G",0.5,"m","SA","COLOR",80,"SM2120C","26-MAY-2010 15:33",19,19,"",1,4,1,"PCU","",NA,"26-MAY-2010 10:35","22555007","FWEC","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,1,0,1,"MON",0,"Low to moderate incoming flow at station.  No chop.  No wind.  Sample very light yellow, very low solids.  PAR:  Clear sky, 100% sun.",""
"CES08",16,"CESWQ","P47503-7",NA,2010-03-23 11:05:00,"SAMP","G",0.5,"m","SA","TOTAL SUSPENDED SOLIDS",530,"SM 2540 D","25-MAR-2010 09:17",-3,-3,"",3,12,3,"mg/L","U",NA,"24-MAR-2010 10:16","22107007","FWEC","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,1,0,1,"MON",1,"Low flow at station.  No chop.  Wind 0-5 mph.  Sample very light yellow, very low solids.  PAR:  Clear sky, 100% sun.",""
"CES08",12,"CESWQ","P68854-2",NA,2014-02-11 09:44:00,"SAMP","G",0.5,"m","SA","TURBIDITY",82079,"SM2130B","13-FEB-2014 07:45",1.6,1.6,"+/- 0.2",0.1,0.4,0.1,"NTU","",NA,"12-FEB-2014 15:29","44473002","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",1,"",""
"CES08",12,"CESWQ","P51506-7",NA,2011-04-21 08:58:00,"SAMP","G",0.5,"m","SA","TURBIDITY",82079,"SM2130B","22-APR-2011 12:04",1.7,1.7,"",0.1,0.4,0.1,"NTU","",NA,"22-APR-2011 11:36","27274007","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",1,"SECCHI ON BOTTOM, ebb tide",""
"CES08",179,"CESWQ","P96006-2",NA,2018-12-18 12:26:00,"SAMP","G",0.5,"m","SA","CHLOROPHYLL-A(LC)",98011,"EPA 447.0","08-JAN-2019 01:39",1.37,1.37,"+/- 0.094",0.018,0.071,0.018,"ug/L","",NA,"19-DEC-2018 09:28","66963002","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"19-DEC-2018 11:52",3,NA,0,0,0,"MON",NA,"Calm. Ebb. SOB",""
"CES08",11,"CESWQ","P60167-8",NA,2012-12-18 11:03:00,"SAMP","G",0.5,"m","SA","SECCHI DISK DEPTH",NA,"","",1.2,1.2,"+/- 0.092",NA,NA,NA,"meters","",NA,"","38082008","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",2,"light sw winds outgoing tide smoth seas mid 80s",""
"CES08",11,"CESWQ","P83466-2",NA,2016-07-13 11:11:00,"SAMP","G",0.5,"m","SA","SECCHI DISK DEPTH",78,"SFWMD-FSQM","13-JUL-2016 11:11",1.5,1.5,"",NA,NA,NA,"meters","S",NA,"14-JUL-2016 10:20","55892002","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,3,"MON",2,"Partly cloudy. Still tide. Light SE wind at up to 5. Rippled surface. . R-square:0.97  K-value:1.81",""
"CES08",98,"ROOK","P43387-2",NA,2009-03-25 08:39:00,"SAMP","G",0.5,"","SA","SALINITY",480,"","25-MAR-2009 08:40",32.4,32.4,"",NA,NA,NA,"PSU","",NA,"25-MAR-2009 15:48","16670002","FWEC","WMD","WMD",2,"WMD","BA","NO",2.8,NA,NA,NA,"",3,NA,1,0,1,"MON",1,"Moderate flow at station.  Wind 10-20 mph.  Low chop.  Sample almost colorless, non visible solids.  PAR:  Clear sky, 100% sun.",""
"CES08",16,"CESWQ","P72161-2",NA,2014-07-08 14:13:00,"SAMP","G",0.5,"m","SA","TOTAL SUSPENDED SOLIDS",530,"SM2540D","11-JUL-2014 07:33",5,5,"+/- 3",3,12,3,"mg/L","I",NA,"09-JUL-2014 10:33","46807002","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,2,"MON",1,"SECCHI ON BOTTOM. Winds southwest 8-10. Ebb tide. Light chop",""
"CES08",11,"CESWQ","P77517-2",NA,2015-05-19 09:49:00,"SAMP","G",0.5,"m","SA","SECCHI DISK DEPTH",78,"SFWMD-FSQM","19-MAY-2015 09:49",1.5,1.5,"",NA,NA,NA,"meters","",NA,"20-MAY-2015 10:25","50763002","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",2,"Calm surface, outgoing tide near high, no wind, 70's. K Value:0.31",""
"CES08",11,"CESWQ","P67312-3",NA,2013-12-10 10:03:00,"SAMP","G",0.5,"m","SA","SECCHI DISK DEPTH",NA,"","",1.8,1.8,"+/- 0.091",NA,NA,NA,"meters","",NA,"","43509003","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",2,".  Incoming tide small wavelet.   Sunny skies, light winds",""
"CES08",12,"CESWQ","P78529-3",NA,2015-09-15 10:16:00,"SAMP","G",0.5,"m","SA","TURBIDITY",82079,"SM2130B","17-SEP-2015 08:15",6.5,6.5,"+/- 0.4",0.1,0.4,0.1,"NTU","",NA,"16-SEP-2015 11:10","51723003","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,4,"MON",1,"incoming tide nw winds 15 light chop",""
"CES08",179,"CESWQ","P114335-9",NA,2020-01-28 13:10:00,"SAMP","G",0.5,"m","SA","CHLOROPHYLL-A(LC)",98011,"EPA 447.0","03-FEB-2020 20:42",1.11,1.11,"+/- 0.077",0.018,0.071,0.018,"ug/L","",NA,"29-JAN-2020 09:36","74678009","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"29-JAN-2020 14:30",3,NA,0,0,0,"MON",NA,"Tide has switched to incoming tide. Moderate boat wakes.",""
"CES08",179,"CESWQ","P77518-2",NA,2015-08-11 09:57:00,"SAMP","G",0.5,"m","SA","CHLOROPHYLL-A(LC)",98011,"EPA 447.0","20-AUG-2015 11:52",3.21,3.21,"+/- 0.345",0.036,0.142,0.036,"ug/L","",NA,"12-AUG-2015 10:15","50764002","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,2,"MON",NA,"Incoming tide, slight W breeze, rippled surface. K-value:0.85",""
"CES08",98,"CESWQ","P67308-2",NA,2013-11-18 10:17:00,"SAMP","G",0.5,"m","SA","SALINITY",480,"","18-NOV-2013 10:21",22.8,22.8,"",NA,NA,NA,"PSU","",NA,"19-NOV-2013 11:00","43501002","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",1,"SECCHI ON BOTTOM. Outgoing tide, near slack tide.  No wind, rippled to near glassy surface.",""
"CES08",98,"CESWQ","P74196-2",NA,2014-11-12 11:41:00,"SAMP","G",0.5,"m","SA","SALINITY",480,"","12-NOV-2014 11:49",18.7,18.7,"",NA,NA,NA,"PSU","",NA,"13-NOV-2014 10:27","48249002","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",1,"outgoing tide calm seas. parK: 1.40. unable to time stamp Field parameters, tine taken was 1149",""
"CES08",179,"CESWQ","P82645-3",NA,2016-01-13 10:41:00,"SAMP","G",0.5,"m","SA","CHLOROPHYLL-A(LC)",98011,"EPA 447.0","25-JAN-2016 16:32",1.92,1.92,"+/- 0.209",0.036,0.142,0.036,"ug/L","",NA,"14-JAN-2016 10:37","55165003","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,4,"MON",NA,"Wind ENE 10-12, lt chop in sheltered water, very low ebb tide [FKPAR] cancelled.",""
"CES08",16,"CESWQ","P110994-8",NA,2020-03-12 13:08:00,"SAMP","G",0.5,"m","SA","TOTAL SUSPENDED SOLIDS",530,"SM2540D","13-MAR-2020 13:35",4,4,"+/- 3",3,12,3,"mg/L","I",NA,"13-MAR-2020 09:56","73236008","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",1,"Incoming tide. Heavy boat traffic with passing wakes.  Sample area water has clumping suspended solids in water column. Solids drifting with the incoming tide.",""
"CES08",99,"CESWQ","P55418-7",NA,2012-08-01 10:04:00,"SAMP","G",0.5,"m","SA","DEPTH, TOTAL",NA,"","",2.5,2.5,"+/- 0.193",NA,NA,NA,"SDU","",NA,"","32386007","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,5,"MON",2,"incoming tide drizzle light chop sw winds 5 mph mid 80s",""
"CES08",98,"CESWQ","P87451-2",NA,2017-05-16 11:26:00,"SAMP","G",0.5,"m","SA","SALINITY",480,"SFWMD-FSQM","16-MAY-2017 11:30",34.1,34.1,"",NA,NA,NA,"PSU","",NA,"17-MAY-2017 10:53","59214002","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,2,"MON",1,"Light ripple surface, outgoing tide, partly cloudy skies, winds ESE 10-12kts, K value 0.52, R sqr. 1.0",""
"CES08",12,"CESWQ","P94835-3",NA,2018-10-16 13:33:00,"SAMP","G",0.5,"m","SA","TURBIDITY",82079,"SM2130B","17-OCT-2018 15:57",1.1,1.1,"+/- 0.1",0.1,0.4,0.1,"NTU","",NA,"17-OCT-2018 10:09","65873003","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",1,"Calm. Ebb.",""
"CES08",179,"CESWQ","P72161-2",NA,2014-07-08 14:13:00,"SAMP","G",0.5,"m","SA","CHLOROPHYLL-A(LC)",98011,"EPA 447.0","21-JUL-2014 19:30",1.47,1.47,"+/- 0.153",0.036,0.142,0.036,"ug/L","",NA,"09-JUL-2014 10:33","46807002","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,2,"MON",NA,"SECCHI ON BOTTOM. Winds southwest 8-10. Ebb tide. Light chop",""
"CES08",98,"CESWQ","P41362-107",NA,2008-10-14 09:45:00,"SAMP","FP",1.5,"","SA","SALINITY",480,"","14-OCT-2008 09:45",10.9,10.9,"",NA,NA,NA,"PSU","",NA,"14-OCT-2008 17:02","14196107","FWEC","WMD","WMD",2,"WMD","BA","NO",1.7,NA,NA,NA,"",4,NA,1,0,1,"MON",1,"",""
"CES08",12,"CESWQ","P87452-2",NA,2017-06-21 10:06:00,"SAMP","G",0.5,"m","SA","TURBIDITY",82079,"SM2130B","23-JUN-2017 08:15",5.2,5.2,"+/- 0.2",0.1,0.4,0.1,"NTU","",NA,"22-JUN-2017 10:35","59215002","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",1,"SE wind 10mph high incoming tide, overcast",""
"CES08",12,"ROOK","P44002-2",NA,2009-07-29 08:53:00,"SAMP","G",0.5,"","SA","TURBIDITY",82079,"SM2130B","30-JUL-2009 07:16",1.9,1.9,"",0.1,0.4,0.1,"NTU","",NA,"29-JUL-2009 15:22","17407017","FWEC","WMD","WMD",2,"WMD","BA","NO",3.6,NA,NA,NA,"",3,NA,1,0,2,"MON",1,"Low chop, low flow, wind 5-10 mph. Sample light yellow, low solids. PAR: 20% cloud cover.",""
"CES08",11,"ROOK","P43050-5",NA,2009-01-28 09:11:00,"SAMP","G",0.5,"","SA","SECCHI DISK DEPTH",NA,"","",2.1,2.1,"",NA,NA,NA,"meters","",NA,"","16264005","FWEC","WMD","WMD",2,"WMD","BA","NO",2.3,NA,NA,NA,"",3,NA,1,0,2,"MON",2,"Moderate to high flow at station.  Low chop.  Wind 10-15 mph.  Sample light yellow, very low solids.  PAR:  Slightly cloudy, 90% sun, 10% cloud cover.",""
"CES08",13,"CESWQ","P48237-7",NA,2010-08-31 10:35:00,"SAMP","G",0.5,"m","SA","COLOR",80,"SM2120C","01-SEP-2010 14:36",41,41,"",1,4,1,"PCU","",NA,"01-SEP-2010 10:39","23019007","FWEC","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,1,0,2,"MON",0,"Moderate to high flow at station.  Low chop.  Wind 5-10 mph.  Sample very light yellow, very low solids.  PAR:  Partly cloudy, 75% sun, 25% cloud cover.",""
"CES08",11,"CESWQ","P51506-7",NA,2011-04-21 08:58:00,"SAMP","G",0.5,"m","SA","SECCHI DISK DEPTH",NA,"","",1.8,1.8,"",NA,NA,NA,"meters","",NA,"","27274007","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",2,"SECCHI ON BOTTOM, ebb tide",""
"CES08",11,"ROOK","P43347-2",NA,2009-02-25 08:29:00,"SAMP","G",0.5,"","SA","SECCHI DISK DEPTH",NA,"","",1.2,1.2,"",NA,NA,NA,"meters","",NA,"","16612002","FWEC","WMD","WMD",2,"WMD","BA","NO",1.8,NA,NA,NA,"",3,NA,1,0,1,"MON",2,"Moderate to high flow at station.  Low chop.  Wind 10-15 mph.  Sample very light yellow, very low solids, almost non visible.  PAR:  Clear sky, 100% sun.",""
"CES08",12,"CESWQ","P55418-7",NA,2012-08-01 10:04:00,"SAMP","G",0.5,"m","SA","TURBIDITY",82079,"SM2130B","03-AUG-2012 07:26",3.2,3.2,"+/- 0.3",0.1,0.4,0.1,"NTU","",NA,"02-AUG-2012 09:10","32386007","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,5,"MON",1,"incoming tide drizzle light chop sw winds 5 mph mid 80s",""
"CES08",98,"ROOK","P43978-2",NA,2009-09-30 08:54:00,"SAMP","G",0.5,"","SA","SALINITY",480,"","30-SEP-2009 08:57",18.4,18.4,"",NA,NA,NA,"PSU","",NA,"30-SEP-2009 15:32","17379014","FWEC","WMD","WMD",2,"WMD","BA","NO",2.1,NA,NA,NA,"",3,NA,1,0,5,"MON",1,"Low to moderate flow at station.  No chop.  No wind.  Drizzle.  Sample medium yellow, low solids.  PAR:  Overcast, 100% cloud cover with drizzle.",""
"CES08",179,"CESWQ","P107674-4",NA,2020-04-28 11:35:00,"SAMP","G",0.5,"m","SA","CHLOROPHYLL-A(LC)",98011,"EPA 447.0","04-MAY-2020 16:36",3.44,3.44,"+/- 0.231",0.018,0.071,0.018,"ug/L","",NA,"29-APR-2020 10:16","71922004","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"29-APR-2020 13:43",3,NA,0,0,0,"MON",NA,"Incoming tide. Calm conditions. 1 filter used to process samples. Filter turned faint light brown.",""
"CES08",12,"CESWQ","P104395-3",NA,2019-06-19 13:13:00,"SAMP","G",0.5,"m","SA","TURBIDITY",82079,"SM2130B","20-JUN-2019 12:24",1.2,1.2,"+/- 0.1",0.1,0.4,0.1,"NTU","",NA,"20-JUN-2019 09:37","70499003","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",1,"Incoming tide. Light surface chop. Mostly sunny sky. Secchi on bottom (SOB).",""
"CES08",12,"CESWQ","P104397-4",NA,2019-07-23 13:41:00,"SAMP","G",0.5,"m","SA","TURBIDITY",82079,"SM2130B","24-JUL-2019 12:54",0.9,0.9,"+/- 0.1",0.1,0.4,0.1,"NTU","",NA,"24-JUL-2019 09:52","70500004","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",1,"Outgoing tide. P104415 is associated with this trip.",""
"CES08",11,"CESWQ","P78529-3",NA,2015-09-15 10:16:00,"SAMP","G",0.5,"m","SA","SECCHI DISK DEPTH",78,"SFWMD-FSQM","15-SEP-2015 10:16",0.7,0.7,"",NA,NA,NA,"meters","",NA,"16-SEP-2015 11:10","51723003","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,4,"MON",2,"incoming tide nw winds 15 light chop",""
"CES08",179,"CESWQ","P51258-8",NA,2011-06-02 12:06:00,"SAMP","G",0.5,"m","SA","CHLOROPHYLL-A(LC)",98011,"EPA 447.0","21-JUN-2011 13:16",3.83,3.83,"",0.053,0.213,0.053,"ug/L","",NA,"02-JUN-2011 17:11","26959008","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,3,"MON",NA,"Strong easterly winds and breezy conditions.  Moderate flow.",""
"CES08",13,"CESWQ","P114335-9",NA,2020-01-28 13:10:00,"SAMP","G",0.5,"m","SA","COLOR",80,"SM2120C","29-JAN-2020 13:36",16,16,"+/- 3",1,4,1,"PCU","",NA,"29-JAN-2020 09:36","74678009","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",0,"Tide has switched to incoming tide. Moderate boat wakes.",""
"CES08",12,"ROOK","P42719-2",NA,2008-12-30 08:42:00,"SAMP","G",0.5,"","SA","TURBIDITY",82079,"SM2130B","31-DEC-2008 12:25",4.4,4.4,"",0.1,0.4,0.1,"NTU","",NA,"31-DEC-2008 11:31","15862002","FWEC","WMD","WMD",2,"WMD","BA","NO",2.2,NA,NA,NA,"",3,NA,1,0,4,"MON",1,"Moderate flow at station.  Low chop.  Wind 5-10 mph.  Sample very light yellow, very low solids.  PAR:  Overcast sky, 80% cloud cover/fog, 20% sun.",""
"CES08",16,"CESWQ","P77518-2",NA,2015-08-11 09:57:00,"SAMP","G",0.5,"m","SA","TOTAL SUSPENDED SOLIDS",530,"SM2540D","14-AUG-2015 10:12",-3,-3,"+/- 3",3,13,3,"mg/L","U",NA,"12-AUG-2015 10:15","50764002","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,2,"MON",1,"Incoming tide, slight W breeze, rippled surface. K-value:0.85",""
"CES08",16,"CESWQ","P72159-3",NA,2014-06-10 10:21:00,"SAMP","G",0.5,"m","SA","TOTAL SUSPENDED SOLIDS",530,"SM2540D","16-JUN-2014 09:40",5,5,"+/- 3",3,12,3,"mg/L","I",NA,"11-JUN-2014 10:25","46810003","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",1,"Outgoing tide, slick surface, east winds 5mph",""
"CES08",11,"CESWQ","P87451-2",NA,2017-05-16 11:26:00,"SAMP","G",0.5,"m","SA","SECCHI DISK DEPTH",78,"SFWMD-FSQM","16-MAY-2017 11:26",2.1,2.1,"",NA,NA,NA,"meters","",NA,"17-MAY-2017 10:53","59214002","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,2,"MON",2,"Light ripple surface, outgoing tide, partly cloudy skies, winds ESE 10-12kts, K value 0.52, R sqr. 1.0",""
"CES08",11,"ROOK","P43978-2",NA,2009-09-30 08:54:00,"SAMP","G",0.5,"","SA","SECCHI DISK DEPTH",NA,"","",1.1,1.1,"",NA,NA,NA,"meters","",NA,"","17379014","FWEC","WMD","WMD",2,"WMD","BA","NO",2.1,NA,NA,NA,"",3,NA,1,0,5,"MON",2,"Low to moderate flow at station.  No chop.  No wind.  Drizzle.  Sample medium yellow, low solids.  PAR:  Overcast, 100% cloud cover with drizzle.",""
"CES08",13,"CESWQ","P46636-7",NA,2009-12-22 11:55:00,"SAMP","G",0.5,"m","SA","COLOR",80,"SM2120C","23-DEC-2009 15:13",18,18,"",1,4,1,"PCU","",NA,"23-DEC-2009 12:52","20850007","FWEC","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,1,0,3,"MON",0,"Moderate flow at station.  Very low chop.  Wind 0-5 mph.  Sample colorless, non visible solids.  PAR:  Partly cloudy, 50% sun, 50% cloud cover.",""
"CES08",16,"CESWQ","P77517-2",NA,2015-05-19 09:49:00,"SAMP","G",0.5,"m","SA","TOTAL SUSPENDED SOLIDS",530,"SM2540D","21-MAY-2015 08:55",-3,-3,"+/- 3",3,13,3,"mg/L","U",NA,"20-MAY-2015 10:25","50763002","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",1,"Calm surface, outgoing tide near high, no wind, 70's. K Value:0.31",""
"CES08",99,"CESWQ","P82646-2",NA,2016-03-08 10:49:00,"SAMP","G",0.5,"m","SA","DEPTH, TOTAL",82903,"SFWMD-FSQM","08-MAR-2016 10:49",2.5,2.5,"",NA,NA,NA,"SDU","",NA,"09-MAR-2016 11:27","55164002","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,3,"MON",2,"Light chop, slight incoming tide, E wind at 5-10 and gusting. K value: 1.85",""
"CES08",99,"ROOK","P43978-2",NA,2009-09-30 08:54:00,"SAMP","G",0.5,"m","SA","DEPTH, TOTAL",NA,"","",2.1,2.1,"",NA,NA,NA,"SDU","",NA,"","17379014","FWEC","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,1,0,5,"MON",2,"Low to moderate flow at station.  No chop.  No wind.  Drizzle.  Sample medium yellow, low solids.  PAR:  Overcast, 100% cloud cover with drizzle.",""
"CES08",98,"CESWQ","P78529-3",NA,2015-09-15 10:16:00,"SAMP","G",0.5,"m","SA","SALINITY",480,"SFWMD-FSQM","15-SEP-2015 10:18",6.12,6.1,"",NA,NA,NA,"PSU","",NA,"16-SEP-2015 11:10","51723003","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,4,"MON",1,"incoming tide nw winds 15 light chop",""
"CES08",11,"ROOK","P44002-2",NA,2009-07-29 08:53:00,"SAMP","G",0.5,"","SA","SECCHI DISK DEPTH",NA,"","",1.6,1.6,"",NA,NA,NA,"meters","",NA,"","17407017","FWEC","WMD","WMD",2,"WMD","BA","NO",3.6,NA,NA,NA,"",3,NA,1,0,2,"MON",2,"Low chop, low flow, wind 5-10 mph. Sample light yellow, low solids. PAR: 20% cloud cover.",""
"CES08",179,"CESWQ","P52365-8",NA,2011-09-13 14:09:00,"SAMP","G",0.5,"m","SA","CHLOROPHYLL-A(LC)",98011,"EPA 447.0","23-SEP-2011 19:23",13.8,13.8,"",0.053,0.213,0.053,"ug/L","",NA,"14-SEP-2011 10:33","28486008","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,3,"MON",NA,"Wind ENE 8-10, lt chop, strong flood tide",""
"CES08",99,"CESWQ","P77517-2",NA,2015-05-19 09:49:00,"SAMP","G",0.5,"m","SA","DEPTH, TOTAL",82903,"SFWMD-FSQM","19-MAY-2015 09:49",1.8,1.8,"",NA,NA,NA,"SDU","",NA,"20-MAY-2015 10:25","50763002","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",2,"Calm surface, outgoing tide near high, no wind, 70's. K Value:0.31",""
"CES08",179,"CESWQ","P51505-7",NA,2011-02-09 11:08:00,"SAMP","G",0.5,"m","SA","CHLOROPHYLL-A(LC)",98011,"EPA 447.0","18-FEB-2011 15:45",2.1,2.1,"",0.067,0.266,0.067,"ug/L","",NA,"10-FEB-2011 12:34","27272007","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",NA,"",""
"CES08",99,"CESWQ","P82645-3",NA,2016-01-13 10:41:00,"SAMP","G",0.5,"m","SA","DEPTH, TOTAL",82903,"SFWMD-FSQM","13-JAN-2016 10:41",1.1,1.1,"",NA,NA,NA,"SDU","",NA,"14-JAN-2016 10:37","55165003","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,4,"MON",2,"Wind ENE 10-12, lt chop in sheltered water, very low ebb tide [FKPAR] cancelled.",""
